city|location|price|bedrooms|baths|size
Multan|Askari 3, DHA Defence|25300000|4|5|2700
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|25100000|4|5|2700
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|25300000|4|5|2700
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Askari 3, DHA Defence|25400000|4|5|2700
Multan|Askari 3, DHA Defence|25500000|4|5|2700
Multan|Askari 3, DHA Defence|25600000|4|5|2700
Multan|Askari 3, DHA Defence|25800000|4|5|2700
Multan|Askari 3, DHA Defence|25700000|4|5|2700
Multan|Askari 3, DHA Defence|25900000|4|5|2700
Multan|Askari 3, DHA Defence|25000000|4|5|2700
Multan|Askari 3, DHA Defence|25100000|4|5|2700
Multan|Askari 3, DHA Defence|25300000|4|5|2700
Multan|Askari 3, DHA Defence|25400000|4|5|2700
Multan|Askari 3, DHA Defence|25500000|4|5|2700
Multan|Askari 3, DHA Defence|25600000|4|5|2700
Multan|Askari 3, DHA Defence|25800000|4|5|2700
Multan|Askari 3, DHA Defence|25700000|4|5|2700
Multan|Askari 3, DHA Defence|25900000|4|5|2700
Multan|Bahadurpur, Multan|8500000|4|4|1125
Multan|Buch Executive Villas, Multan|13500000|4|4|1125
Multan|Model Town - Block A, Model Town|55000000|6|6|4500
Multan|MA Jinnah Road, Multan|16000000|4|5|1575
Multan|Wapda Town Phase 2, Wapda Town|32500000|5|6|2250
Multan|Sewara Chowk, Multan|2200000|2|2|450
Multan|DHA Phase 1 - Sector B1 Commercial, DHA Phase 1 - Sector B1|27000000|0|0|2250
Multan|DHA Defence, Multan|25000000|5|6|2700
Multan|DHA Villas, DHA Defence|19000000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Phase 1 - Sector B1, DHA Phase 1|23500000|4|5|2250
Multan|Buch Executive Villas, Multan|12500000|3|2|1125
Multan|Bosan Road, Multan|13000000|3|4|1575
Multan|Mujahid Green Valley, Multan Bypass|22000000|5|4|2250
Multan|Buch Executive Villas, Multan|13000000|3|3|1125
Multan|Ghagra Villas, Multan Public School Road|11500000|3|3|1125
Multan|Income Tax Officers Colony, Multan|19000000|5|6|2700
Multan|Zakariya Town, Multan|8000000|3|3|1125
Multan|Zakariya Town, Multan|5500000|3|4|900
Multan|Zakariya Town, Multan|8000000|3|4|1125
Multan|Wapda Town Phase 2, Wapda Town|32500000|5|6|2250
Multan|DHA Villas, DHA Defence|25000000|5|6|2700
Multan|DHA Villas, DHA Defence|19000000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|19000000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|25000000|5|6|2700
Multan|DHA Villas, DHA Defence|19000000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|Multan Public School Road, Multan|10500000|3|4|1350
Multan|Bosan Road, Multan|10000000|3|4|1125
Multan|Bahadurpur, Multan|11000000|4|5|1170
Multan|Model Town, Multan|60000000|0|0|4500
Multan|Model Town, Multan|30000000|0|0|2250
Multan|DHA Phase 1 - Sector V, DHA Phase 1|14000000|3|4|1170
Multan|Wapda Town Phase 1 - Block E, Wapda Town Phase 1|30000000|5|6|2250
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|10900000|3|4|1125
Multan|Buch Executive Villas, Multan|14000000|3|4|1125
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Shalimar Colony, Multan|8500000|3|4|1125
Multan|Buch Executive Villas, Multan|14200000|4|4|1125
Multan|Buch Executive Villas, Multan|12500000|3|4|900
Multan|Wapda Town, Multan|13000000|3|4|1125
Multan|Buch Executive Villas, Multan|12000000|3|4|1125
Multan|Faiz-E-Aam Homes, Nawabpur Road|7500000|4|5|788
Multan|Wapda Town Phase 1, Wapda Town|24500000|5|6|2250
Multan|Wapda Town, Multan|16000000|4|5|1575
Multan|Wapda Town Phase 1, Wapda Town|14000000|3|4|1125
Multan|Nasheman Colony, Multan|13000000|3|4|1125
Multan|Bahadurpur, Multan|10000000|4|4|1192
Multan|Shalimar Colony, Multan|8300000|3|4|1125
Multan|Buch Executive Villas, Multan|12000000|3|4|1125
Multan|Faiz-E-Aam Homes, Nawabpur Road|5500000|3|4|675
Multan|New Shalimar Colony, Multan|9000000|3|4|1125
Multan|Multan Public School Road, Multan|11000000|4|5|1575
Multan|Sabzazar Colony, Multan|16000000|5|6|1688
Multan|Nawabpur Road, Multan|6700000|3|4|675
Multan|Multan Public School Road, Multan|21000000|5|6|2025
Multan|Sabzazar Colony, Multan|14500000|5|6|1800
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|23000000|4|6|2250
Multan|Shalimar Colony, Multan|9500000|4|5|1462
Multan|Multan Public School Road, Multan|11000000|4|4|1125
Multan|Nasheman Colony, Multan|13000000|4|5|1575
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Model Town - Block B, Model Town|11000000|4|6|1575
Multan|Boulevard Heights, DHA Defence|5423000|1|1|495
Multan|Boulevard Heights, DHA Defence|7331000|0|1|0.0
Multan|Boulevard Heights, DHA Defence|3289000|0|1|0.0
Multan|Business Hub, DHA Defence|10700000|2|2|945
Multan|De Orion Mall, Gulgasht Colony|11500000|1|1|1148
Multan|Downtown Rumanza, DHA Defence|6750000|1|1|540
Multan|Downtown Rumanza, DHA Defence|6750000|1|1|540
Multan|Downtown Rumanza, DHA Defence|8750000|1|1|698
Multan|Downtown Rumanza, DHA Defence|8750000|1|1|698
Multan|Downtown Rumanza, DHA Defence|12300000|2|2|990
Multan|Downtown Rumanza, DHA Defence|12300000|2|2|990
Multan|Downtown Rumanza, DHA Defence|15400000|2|2|1238
Multan|Downtown Rumanza, DHA Defence|15400000|2|2|1238
Multan|Downtown Rumanza, DHA Defence|17700000|3|3|1418
Multan|Downtown Rumanza, DHA Defence|17700000|3|3|1418
Multan|DHA Villas, DHA Defence|26500000|5|6|2700
Multan|DHA Villas, DHA Defence|27000000|5|6|2700
Multan|DHA Villas, DHA Defence|20000000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|27800000|5|6|2700
Multan|DHA Villas, DHA Defence|27500000|5|6|2700
Multan|DHA Villas, DHA Defence|22000000|4|5|2025
Multan|DHA Villas, DHA Defence|20500000|4|5|2025
Multan|DHA Villas, DHA Defence|21800000|4|5|2025
Multan|DHA Villas, DHA Defence|21500000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|15000000|3|4|1350
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Royal Orchard, Multan Public School Road|30000000|5|6|2250
Multan|Model Town, Multan|30000000|5|6|2250
Multan|Mattital Road, Multan|5500000|3|3|900
Multan|PIA Employees Housing Society, Multan|16000000|4|4|2250
Multan|Rehmat Colony, Lodhi Colony Road|11000000|4|4|1575
Multan|New Shalimar Colony, Multan|14500000|4|4|2250
Multan|DHA Phase 1 - Sector M, DHA Phase 1|50000000|5|6|4500
Multan|MA Jinnah Road, Multan|3800000|1|1|788
Multan|Multan Public School Road, Multan|10000000|3|4|1125
Multan|Multan Public School Road, Multan|11000000|4|4|1462
Multan|Wapda Town Phase 1, Wapda Town|26000000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|25500000|5|6|2250
Multan|Wapda Town Phase 1, Wapda Town|30000000|5|6|2250
Multan|Bahadurpur, Multan|6500000|3|3|788
Multan|Model Town, Multan|29000000|5|6|2250
Multan|Zakariya Town, Multan|6000000|3|4|1125
Multan|Model Town - Block A, Model Town|13800000|5|6|1575
Multan|Buch Executive Villas, Multan|14500000|3|4|1125
Multan|Buch Executive Villas, Multan|24000000|5|6|2250
Multan|Wapda Town, Multan|30000000|5|6|2475
Multan|Wapda Town Phase 2, Wapda Town|27500000|5|6|2250
Multan|DHA Phase 1 - Sector M, DHA Phase 1|42500000|5|6|4500
Multan|Wapda Town Phase 2, Wapda Town|28500000|5|6|2250
Multan|Buch Executive Villas, Multan|14000000|3|4|1125
Multan|Buch Executive Villas, Multan|14000000|3|4|1125
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Buch Executive Villas, Multan|14500000|4|4|1192
Multan|Royal Orchard - Block D, Royal Orchard|31500000|5|5|2250
Multan|Buch Executive Villas - Phase 1, Buch Executive Villas|30000000|4|5|2250
Multan|Ghagra Villas, Multan Public School Road|14000000|5|5|1575
Multan|Buch Executive Villas - Phase 2, Buch Executive Villas|14500000|3|4|1125
Multan|Model Town, Multan|13500000|4|5|1350
Multan|Model Town, Multan|14500000|5|5|1575
Multan|Multan Public School Road, Multan|14500000|6|5|1350
Multan|Bahadurpur, Multan|9500000|4|5|1125
Multan|Nasheman Colony, Multan|25000000|6|7|4500
Multan|DHA Phase 1 - Sector M, DHA Phase 1|45000000|5|6|4500
Multan|Pearl City, Multan|35000000|5|5|4500
Multan|Askari 3, DHA Defence|24500000|4|4|2700
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|21000000|4|4|2025
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Downtown Rumanza, DHA Defence|26400000|3|0|1462
Multan|Bahadurpur, Multan|13000000|4|5|1575
Multan|DHA Villas, DHA Defence|26000000|4|4|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|25800000|4|4|2700
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|27500000|5|5|2700
Multan|DHA Villas, DHA Defence|27200000|5|5|2700
Multan|DHA Villas, DHA Defence|27000000|5|5|2700
Multan|DHA Villas, DHA Defence|22500000|4|4|2025
Multan|DHA Villas, DHA Defence|22300000|4|4|2025
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|14300000|3|4|1350
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|26000000|4|5|2700
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|Wapda Town Phase 2, Wapda Town|15000000|0|0|1125
Multan|Buch Executive Villas, Multan|26000000|5|6|2250
Multan|Buch Executive Villas, Multan|21000000|5|6|1575
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Buch Executive Villas, Multan|45000000|6|6|4500
Multan|Buch Executive Villas, Multan|28000000|5|6|2250
Multan|Buch Executive Villas, Multan|14000000|3|4|1125
Multan|Buch Executive Villas, Multan|19500000|5|6|1688
Multan|Buch Executive Villas, Multan|14500000|3|4|1170
Multan|Buch Executive Villas, Multan|14000000|3|4|1125
Multan|Nasheman Colony, Multan|12500000|3|2|2250
Multan|MA Jinnah Road, Multan|4800000|2|3|855
Multan|Model Town, Multan|12500000|2|2|1238
Multan|Model Town, Multan|12500000|2|2|1238
Multan|Wapda Town Phase 2, Wapda Town|13000000|0|0|1125
Multan|Buch Executive Villas, Multan|11000000|3|4|900
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|DHA Villas, DHA Defence|26000000|4|5|2700
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Askari 3, DHA Defence|25500000|4|5|2700
Multan|Askari 3, DHA Defence|25500000|4|5|2700
Multan|Askari 3, DHA Defence|25000000|4|5|2700
Multan|Askari 3, DHA Defence|25000000|4|5|2700
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|26000000|4|5|2700
Multan|DHA Villas, DHA Defence|27500000|5|6|2700
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|20500000|4|5|2025
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|25200000|4|5|2700
Multan|Askari 3, DHA Defence|25000000|4|5|2700
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|27500000|5|6|2700
Multan|DHA Villas, DHA Defence|26000000|4|5|2700
Multan|DHA Villas, DHA Defence|26000000|4|5|2700
Multan|DHA Villas, DHA Defence|20500000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|DHA Phase 1 - Sector M, DHA Phase 1|38500000|6|7|4500
Multan|DHA Villas, DHA Defence|13400000|3|4|1350
Multan|Buch Executive Villas, Multan|13000000|4|4|1125
Multan|Buch Executive Villas, Multan|13000000|3|4|1125
Multan|Shah Town, Multan|2500000|0|0|562
Multan|Buch Executive Villas, Multan|13800000|4|4|1125
Multan|Buch Executive Villas, Multan|13500000|4|5|1125
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Safari Town, Bosan Road|26500000|6|6|2700
Multan|Al Quresh Housing Scheme, Multan|8500000|4|6|1125
Multan|Buch Executive Villas - Phase 1, Buch Executive Villas|50000000|7|8|4050
Multan|Model Town - Block C, Model Town|22500000|4|5|2250
Multan|DHA Rumanza Golf Community, DHA Defence|26400000|3|0|1462
Multan|Piran Ghaib Road, Multan|4500000|0|0|1575
Multan|Piran Ghaib Road, Multan|3500000|0|0|788
Multan|Usman-e-Ghani Road, Multan|2500000|0|0|562
Multan|Usman-e-Ghani Road, Multan|2500000|0|0|675
Multan|Z Town, Piran Ghaib Road|4000000|0|0|562
Multan|Z Town, Piran Ghaib Road|8500000|0|0|1350
Multan|Z Town, Piran Ghaib Road|4000000|0|0|562
Multan|Buch Executive Villas, Multan|10600000|3|4|900
Multan|Royal Orchard, Multan Public School Road|26000000|8|6|2250
Multan|Wapda Town Phase 1, Wapda Town|29000000|5|6|2250
Multan|Wapda Town Phase 2, Wapda Town|63500000|5|6|4500
Multan|Buch Executive Villas, Multan|12500000|3|4|990
Multan|Z Town, Piran Ghaib Road|9000000|0|0|1125
Multan|DHA Phase 1, DHA Defence|43500000|5|6|4500
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|15500000|3|4|1350
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|15500000|3|4|1350
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|15500000|3|4|1350
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|26000000|0|0|0.0
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|26000000|0|0|0.0
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|26000000|0|0|0.0
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|28600000|0|0|0.0
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|28600000|0|0|0.0
Multan|Al-Mannan Spanish Villas, DHA Phase 1 - Sector B1|29900000|0|0|0.0
Multan|Buch Executive Villas, Multan|12500000|4|5|1125
Multan|Buch Executive Villas, Multan|12500000|4|5|1125
Multan|Buch Executive Villas, Multan|24500000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|0|0|1350
Multan|Wapda Town Phase 1, Wapda Town|50000000|0|0|4500
Multan|Royal Orchard, Multan Public School Road|23000000|5|6|2250
Multan|DHA Villas, DHA Defence|15000000|3|4|1350
Multan|Buch Executive Villas, Multan|13500000|4|4|1125
Multan|Piran Ghaib Road, Multan|12000000|7|7|2250
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|27000000|5|6|2700
Multan|DHA Villas, DHA Defence|27500000|5|6|2700
Multan|DHA Villas, DHA Defence|22000000|4|5|2025
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|20500000|4|5|2025
Multan|DHA Villas, DHA Defence|14500000|3|4|1350
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|New Shalimar Colony, Multan|9000000|0|0|1125
Multan|Zakariya Town, Multan|18500000|5|6|2250
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|Shah Town, Multan|4200000|0|0|562
Multan|Royal Orchard, Multan Public School Road|25000000|4|5|2250
Multan|DHA Phase 1 - Sector Q, DHA Phase 1|27500000|6|7|4500
Multan|Buch Executive Villas, Multan|10700000|3|4|900
Multan|Buch Executive Villas, Multan|10500000|3|4|900
Multan|Buch Executive Villas, Multan|10800000|3|4|900
Multan|Wapda Town Phase 2, Wapda Town|50000000|0|0|4500
Multan|Zakariya Town, Multan|14500000|4|5|2025
Multan|Wapda Town Phase 2, Wapda Town|28000000|0|0|2250
Multan|Wapda Town Phase 2, Wapda Town|32500000|0|0|2475
Multan|Royal Orchard - Block G, Royal Orchard|11000000|4|4|1125
Multan|Al Quresh Housing Scheme, Multan|4500000|0|0|675
Multan|Al Quresh Housing Scheme, Multan|4500000|0|0|675
Multan|Dream Garden - Block DCB, Dream Garden|15000000|3|4|1125
Multan|DHA Villas, DHA Defence|13500000|3|4|1350
Multan|DHA Villas, DHA Defence|20000000|4|5|2025
Multan|DHA Villas, DHA Defence|28000000|5|6|2700
Multan|DHA Villas, DHA Defence|27800000|5|6|2700
Multan|DHA Villas, DHA Defence|27500000|5|6|2700
Multan|DHA Villas, DHA Defence|21000000|4|5|2025
Multan|DHA Villas, DHA Defence|27000000|5|6|2700
Multan|DHA Villas, DHA Defence|20800000|4|5|2025
Multan|DHA Villas, DHA Defence|20500000|4|5|2025
Multan|DHA Villas, DHA Defence|14000000|3|4|1350
Multan|DHA Villas, DHA Defence|13600000|3|4|1350
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|Citi Housing - Block A, Citi Housing|10500000|3|4|1125
Multan|Multan Public School Road, Multan|16500000|4|5|1575
Multan|Northern Bypass, Multan|10000000|3|5|1125
Multan|Khan Village, Multan|22000000|7|7|4500
Multan|Wapda Town Phase 2, Wapda Town|22500000|4|5|2250
Multan|Gulgasht Colony, Multan|10000000|4|4|1125
Multan|DHA Phase 1 - Sector B1, DHA Phase 1|27000000|4|5|2250
Multan|Royal Orchard - Block F, Royal Orchard|15500000|4|5|1125
Multan|Royal Orchard - Block F, Royal Orchard|14000000|3|4|1125
Multan|Shah Rukn-e-Alam Colony - Block G, Shah Rukn-e-Alam Colony|37500000|0|0|4500
Multan|Shah Rukn-e-Alam Colony - Block H, Shah Rukn-e-Alam Colony|20000000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block F, Shah Rukn-e-Alam Colony|27500000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block F, Shah Rukn-e-Alam Colony|25000000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block C, Shah Rukn-e-Alam Colony|11200000|0|0|1125
Multan|Shah Rukn-e-Alam Colony - Block G, Shah Rukn-e-Alam Colony|10000000|0|0|1125
Multan|Shah Rukn-e-Alam Colony - Block D, Shah Rukn-e-Alam Colony|32500000|0|0|3375
Multan|Shah Rukn-e-Alam Colony - Block D, Shah Rukn-e-Alam Colony|15000000|0|0|1575
Multan|Shah Rukn-e-Alam Colony - Block C, Shah Rukn-e-Alam Colony|29000000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block C, Shah Rukn-e-Alam Colony|11000000|0|0|1125
Multan|Shah Rukn-e-Alam Colony - Block B, Shah Rukn-e-Alam Colony|30000000|0|0|3375
Multan|Shah Rukn-e-Alam Colony - Block B, Shah Rukn-e-Alam Colony|13500000|0|0|1575
Multan|Highland Villas, DHA Defence|14300000|4|4|1125
Multan|Shah Rukn-e-Alam Colony - Block H, Shah Rukn-e-Alam Colony|35000000|0|0|4500
Multan|Shah Rukn-e-Alam Colony - Block H, Shah Rukn-e-Alam Colony|12500000|0|0|1125
Multan|Shah Rukn-e-Alam Colony - Block G, Shah Rukn-e-Alam Colony|35000000|0|0|4500
Multan|Shah Rukn-e-Alam Colony - Block E, Shah Rukn-e-Alam Colony|17500000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block D, Shah Rukn-e-Alam Colony|30000000|0|0|3375
Multan|Shah Rukn-e-Alam Colony - Block D, Shah Rukn-e-Alam Colony|25000000|0|0|2250
Multan|Shah Rukn-e-Alam Colony - Block C, Shah Rukn-e-Alam Colony|25000000|0|0|2250
Multan|Buch Executive Villas, Multan|27500000|5|6|2250
Multan|Buch Executive Villas, Multan|25000000|4|5|1912
Multan|Buch Executive Villas, Multan|20000000|4|5|1688
Multan|New Shalimar Colony, Multan|8000000|3|4|900
Multan|DHA Villas, DHA Defence|13800000|3|4|1350
Multan|Faisal Cottages Phase 1, Faisal Cottages|30000000|5|6|2925
Multan|DHA Phase 1 - Sector B1, DHA Phase 1|26000000|4|5|2250
Multan|Wapda Town Phase 1, Wapda Town|23500000|3|4|2250
Multan|Sewara Chowk, Multan|2200000|2|2|450
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Wapda Town Phase 2, Wapda Town|50000000|0|0|4500
Multan|Wapda Town Phase 2, Wapda Town|50000000|0|0|4500
Multan|Wapda Town Phase 2, Wapda Town|50000000|6|7|4500
Multan|Wapda Town Phase 2, Wapda Town|26000000|0|0|2250
Multan|Wapda Town Phase 2 - Block R, Wapda Town Phase 2|55000000|6|6|4500
Multan|Bahadurpur, Multan|13500000|5|5|1575
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|Cantt Residencia, Askari Bypass|15000000|6|4|1575
Multan|Air Force Officers Housing Scheme, Multan|30000000|6|7|3150
Multan|Khan Village, Multan|16500000|4|5|1575
Multan|Bahadurpur, Multan|15000000|4|6|1575
Multan|Bahadurpur, Multan|30000000|7|9|3150
Multan|Wapda Town Phase 1, Wapda Town|23500000|3|4|2250
Multan|Sewara Chowk, Multan|2200000|2|2|450
Multan|Buch Executive Villas, Multan|11500000|3|4|900
Multan|Wapda Town Phase 2, Wapda Town|50000000|0|0|4500
Multan|Wapda Town Phase 2, Wapda Town|50000000|0|0|4500
Multan|Wapda Town Phase 2, Wapda Town|50000000|6|7|4500
Multan|Wapda Town Phase 2, Wapda Town|26000000|0|0|2250
Multan|Wapda Town Phase 2 - Block R, Wapda Town Phase 2|55000000|6|6|4500
Multan|Bahadurpur, Multan|13500000|5|5|1575
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Askari 3, DHA Defence|26000000|4|5|2700
Multan|Buch Executive Villas, Multan|14000000|4|5|1125
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|26500000|5|5|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|25500000|4|4|2700
Multan|DHA Villas, DHA Defence|22000000|4|4|2025
Multan|Cantt Residencia, Askari Bypass|15000000|6|4|1575
Multan|Air Force Officers Housing Scheme, Multan|30000000|6|7|3150
Multan|Khan Village, Multan|16500000|4|5|1575
Multan|Bahadurpur, Multan|15000000|4|6|1575
Multan|Bahadurpur, Multan|30000000|7|9|3150
Multan|New Shalimar Colony, Multan|12000000|3|4|1125
Multan|Nasheman Colony, Multan|13500000|4|5|1575
Multan|Business Hub, DHA Defence|10900000|0|0|1125
Multan|Wapda Town Phase 2, Wapda Town|30000000|5|6|2250
Multan|MA Jinnah Road, Multan|11200000|3|4|1125
Multan|Dream Garden, Purana Shujabad Road|15500000|3|4|1125
Multan|Multan Public School Road, Multan|8000000|3|4|788
Multan|Wapda Town Phase 1, Wapda Town|27500000|0|0|2250
Multan|Pearl City, Multan|20000000|0|0|2250
Multan|Buch Executive Villas, Multan|20000000|4|5|1688
Multan|Wapda Town Phase 1, Wapda Town|25000000|0|0|2250
Multan|Garden Town, Multan|15000000|0|0|3825
Multan|Buch Executive Villas, Multan|32500000|5|5|2250
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|12800000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|4|4|1125
Multan|Buch Executive Villas, Multan|13000000|4|4|1125
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Buch Executive Villas, Multan|11300000|3|4|900
Multan|Buch Executive Villas, Multan|28000000|5|6|2250
Multan|Buch Executive Villas, Multan|14800000|4|5|1125
Multan|Buch Executive Villas, Multan|19100000|5|6|1688
Multan|Buch Executive Villas - Phase 1, Buch Executive Villas|19200000|5|5|1688
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Wapda Town Phase 2, Wapda Town|16500000|5|6|1575
Multan|Buch Executive Villas, Multan|20000000|5|6|1688
Multan|Buch Executive Villas, Multan|15000000|4|5|1125
Multan|Multan Public School Road, Multan|8000000|3|4|788
Multan|Wapda Town Phase 1, Wapda Town|27500000|0|0|2250
Multan|Pearl City, Multan|20000000|0|0|2250
Multan|Buch Executive Villas, Multan|20000000|4|5|1688
Multan|Wapda Town Phase 1, Wapda Town|25000000|0|0|2250
Multan|Garden Town, Multan|15000000|0|0|3825
Multan|Buch Executive Villas, Multan|32500000|5|5|2250
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|13500000|3|4|1125
Multan|Buch Executive Villas, Multan|12800000|4|5|1125
Multan|Buch Executive Villas, Multan|13500000|4|4|1125
Multan|Buch Executive Villas, Multan|13000000|4|4|1125
Multan|Buch Executive Villas, Multan|14500000|4|5|1125
Multan|Buch Executive Villas, Multan|11300000|3|4|900
Multan|Buch Executive Villas, Multan|28000000|5|6|2250
Multan|Buch Executive Villas, Multan|14800000|4|5|1125
Multan|Buch Executive Villas, Multan|19100000|5|6|1688
Multan|Buch Executive Villas - Phase 1, Buch Executive Villas|19200000|5|5|1688
Multan|Buch Executive Villas, Multan|12500000|3|4|1125
Multan|Wapda Town Phase 2, Wapda Town|16500000|5|6|1575
Multan|Buch Executive Villas, Multan|20000000|5|6|1688
Multan|Buch Executive Villas, Multan|15000000|4|5|1125
Multan|Citi Housing - Block C, Citi Housing|9800000|4|3|1125
Multan|Shah Town, Multan|4000000|0|0|1125
